ds,y
1970-01-01 00:00:52.470,0.226661631256
1970-01-01 00:00:52.480,0.459081914845
1970-01-01 00:00:52.490,0.328844437449
1970-01-01 00:00:52.500,0.21465825859
1970-01-01 00:00:52.510,0.163145868041
1970-01-01 00:00:52.520,-1.62619797006
1970-01-01 00:00:52.530,0.062155805737
1970-01-01 00:00:52.540,-0.0677567193171
1970-01-01 00:00:52.550,0.212249186895
1970-01-01 00:00:52.560,0.194781859667
1970-01-01 00:00:52.570,-4.00016656792
1970-01-01 00:00:52.580,0.176538445151
1970-01-01 00:00:52.590,0.0081159083329
1970-01-01 00:00:52.600,0.0855763517883
1970-01-01 00:00:52.610,0.0767562588699
1970-01-01 00:00:52.620,-0.0321065214514
1970-01-01 00:00:52.630,-0.081157366243
1970-01-01 00:00:52.640,0.109850971141
1970-01-01 00:00:52.650,0.158360496799
1970-01-01 00:00:52.660,0.0269566040396
1970-01-01 00:00:52.670,0.0533658338609
1970-01-01 00:00:52.680,0.174276613615
1970-01-01 00:00:52.690,0.160482745727
1970-01-01 00:00:52.700,0.188872698384
1970-01-01 00:00:52.710,0.0395931977113
1970-01-01 00:00:52.720,-0.00112019554971
1970-01-01 00:00:52.730,0.075131832377
1970-01-01 00:00:52.740,0.0254521617339
1970-01-01 00:00:52.750,-0.13668628067
1970-01-01 00:00:52.760,-0.056495280155
1970-01-01 00:00:52.770,0.0415357072404
1970-01-01 00:00:52.780,-0.0517032389463
1970-01-01 00:00:52.790,-0.0752085371959
1970-01-01 00:00:52.800,-0.114318563786
1970-01-01 00:00:52.810,-0.0780436993973
1970-01-01 00:00:52.820,0.210336711449
1970-01-01 00:00:52.830,-0.0244844678107
1970-01-01 00:00:52.840,-0.0796378847813
1970-01-01 00:00:52.850,9.10570317905e-05
1970-01-01 00:00:52.860,0.154391295092
1970-01-01 00:00:52.870,0.0137056510302
1970-01-01 00:00:52.880,0.0440677987365
1970-01-01 00:00:52.890,0.000279106611907
1970-01-01 00:00:52.900,0.145406433114
1970-01-01 00:00:52.910,0.0219399019277
1970-01-01 00:00:52.920,-0.149883162089
1970-01-01 00:00:52.930,0.0376314243173
1970-01-01 00:00:52.940,-0.0208529069468
1970-01-01 00:00:52.950,0.0390830472877
1970-01-01 00:00:52.960,0.099539072969
1970-01-01 00:00:52.970,0.113160741984
1970-01-01 00:00:52.980,0.0452412691518
1970-01-01 00:00:52.990,-0.0170803650308
1970-01-01 00:00:53.000,-0.0287530898971
1970-01-01 00:00:53.010,0.117664996803
1970-01-01 00:00:53.020,0.0333598812575
1970-01-01 00:00:53.030,-0.00161870851424
1970-01-01 00:00:53.040,-0.0716083312178
1970-01-01 00:00:53.050,0.00772447875255
1970-01-01 00:00:53.060,0.141290627567
1970-01-01 00:00:53.070,0.242486892208
1970-01-01 00:00:53.080,-0.107452420547
1970-01-01 00:00:53.090,0.0230769074559
1970-01-01 00:00:53.100,0.176988509123
1970-01-01 00:00:53.110,-0.134003468374
1970-01-01 00:00:53.120,-0.0389720103194
1970-01-01 00:00:53.130,-0.0721599068271
1970-01-01 00:00:53.140,-0.0372687007813
1970-01-01 00:00:53.150,0.115993153082
1970-01-01 00:00:53.160,-0.0337840934805
1970-01-01 00:00:53.170,-0.0280830012568
1970-01-01 00:00:53.180,0.0129756999128
1970-01-01 00:00:53.190,0.0203315254599
1970-01-01 00:00:53.200,-0.127639603539
1970-01-01 00:00:53.210,-0.0989210568548
1970-01-01 00:00:53.220,0.0513274699476
1970-01-01 00:00:53.230,0.00867191581562
1970-01-01 00:00:53.240,-0.0171929611694
1970-01-01 00:00:53.250,-0.111307253054
1970-01-01 00:00:53.260,-0.174524162737
1970-01-01 00:00:53.270,0.0271496237135
1970-01-01 00:00:53.280,-0.0168658555749
1970-01-01 00:00:53.290,0.0204114620907
1970-01-01 00:00:53.300,0.0591735690731
1970-01-01 00:00:53.310,-0.0412460332249
1970-01-01 00:00:53.320,0.0912306793148
1970-01-01 00:00:53.330,0.116404328754
1970-01-01 00:00:53.340,0.0252988076027
1970-01-01 00:00:53.350,0.0745276873488
1970-01-01 00:00:53.360,-0.0638997491331
1970-01-01 00:00:53.370,-0.0677834199144
1970-01-01 00:00:53.380,0.126915658793
1970-01-01 00:00:53.390,0.131064805673
1970-01-01 00:00:53.400,-0.0563833332733
1970-01-01 00:00:53.410,0.0660558137693
1970-01-01 00:00:53.420,-0.0234742119164
1970-01-01 00:00:53.430,-0.201087367448
1970-01-01 00:00:53.440,-0.0620030430183
1970-01-01 00:00:53.450,0.103597540305
1970-01-01 00:00:53.460,-0.0887527086475
1970-01-01 00:00:53.470,-0.0668437244804
1970-01-01 00:00:53.480,0.155140894638
1970-01-01 00:00:53.490,0.117036161337
1970-01-01 00:00:53.500,-0.00489724039175
1970-01-01 00:00:53.510,0.179619473098
1970-01-01 00:00:53.520,-0.18104592691
1970-01-01 00:00:53.530,0.129865860434
1970-01-01 00:00:53.540,-0.142313022325
1970-01-01 00:00:53.550,-0.104543727205
1970-01-01 00:00:53.560,0.0673094903191
1970-01-01 00:00:53.570,-0.0592378273168
1970-01-01 00:00:53.580,0.0165302845395
1970-01-01 00:00:53.590,0.161009557931
1970-01-01 00:00:53.600,0.0220378930702
1970-01-01 00:00:53.610,0.144300036891
1970-01-01 00:00:53.620,0.148342390955
1970-01-01 00:00:53.630,-0.0461614574597
1970-01-01 00:00:53.640,-0.0759363873448
1970-01-01 00:00:53.650,-0.0982688253231
1970-01-01 00:00:53.660,-0.0861752598128
1970-01-01 00:00:53.670,-0.0346270345107
1970-01-01 00:00:53.680,-0.135957385382
1970-01-01 00:00:53.690,-0.0337444688808
1970-01-01 00:00:53.700,-0.116088200506
1970-01-01 00:00:53.710,-0.0379298706054
1970-01-01 00:00:53.720,0.0549707436696
1970-01-01 00:00:53.730,0.0741996309473
1970-01-01 00:00:53.740,-0.0207568430431
1970-01-01 00:00:53.750,0.048701534771
1970-01-01 00:00:53.760,-0.0823645481656
1970-01-01 00:00:53.770,0.0440810667789
1970-01-01 00:00:53.780,0.312303182058
1970-01-01 00:00:53.790,-0.0877937502168
1970-01-01 00:00:53.800,-0.101554401452
1970-01-01 00:00:53.810,0.0913437210097
1970-01-01 00:00:53.820,0.0315037462849
1970-01-01 00:00:53.830,0.125226522322
1970-01-01 00:00:53.840,0.035641196543
1970-01-01 00:00:53.850,-0.253581414798
1970-01-01 00:00:53.860,-0.118093422429
1970-01-01 00:00:53.870,0.15373557781
1970-01-01 00:00:53.880,-0.136894478537
1970-01-01 00:00:53.890,-0.0591860270508
1970-01-01 00:00:53.900,-0.145324909829
1970-01-01 00:00:53.910,0.137706034552
1970-01-01 00:00:53.920,0.00238997824533
1970-01-01 00:00:53.930,0.028940646906
1970-01-01 00:00:53.940,-0.0411501058539
1970-01-01 00:00:53.950,-0.0884183835474
1970-01-01 00:00:53.960,0.0345463848048
1970-01-01 00:00:53.970,0.226008889549
1970-01-01 00:00:53.980,0.0546650907892
1970-01-01 00:00:53.990,0.0925467322345
1970-01-01 00:00:54.000,0.0370130540263
1970-01-01 00:00:54.010,0.0288130760026
1970-01-01 00:00:54.020,-0.100950528279
1970-01-01 00:00:54.030,0.0444153753644
1970-01-01 00:00:54.040,-0.12812313575
1970-01-01 00:00:54.050,-0.0191417360274
1970-01-01 00:00:54.060,0.112016975264
1970-01-01 00:00:54.070,0.00174410171078
1970-01-01 00:00:54.080,0.15387463435
1970-01-01 00:00:54.090,-0.0290341453489
1970-01-01 00:00:54.100,0.204141495027
1970-01-01 00:00:54.110,0.115408129396
1970-01-01 00:00:54.120,0.277537226402
1970-01-01 00:00:54.130,0.116440276057
1970-01-01 00:00:54.140,0.0478626813458
1970-01-01 00:00:54.150,0.0672344624229
1970-01-01 00:00:54.160,0.0246076779791
1970-01-01 00:00:54.170,0.184701916277
1970-01-01 00:00:54.180,0.0253904657724
1970-01-01 00:00:54.190,0.172213386248
1970-01-01 00:00:54.200,0.176965403505
1970-01-01 00:00:54.210,-0.00162513088116
1970-01-01 00:00:54.220,0.114011762084
1970-01-01 00:00:54.230,0.030493547271
1970-01-01 00:00:54.240,0.160456525698
1970-01-01 00:00:54.250,0.0870514239719
1970-01-01 00:00:54.260,0.188655421412
1970-01-01 00:00:54.270,0.0848961640619
1970-01-01 00:00:54.280,0.0775968207332
1970-01-01 00:00:54.290,0.209400589662
1970-01-01 00:00:54.300,0.169320448365
1970-01-01 00:00:54.310,0.217791028581
1970-01-01 00:00:54.320,0.32962270094
1970-01-01 00:00:54.330,0.245326877923
1970-01-01 00:00:54.340,0.300726112965
1970-01-01 00:00:54.350,0.23707694722
1970-01-01 00:00:54.360,0.326335136721
1970-01-01 00:00:54.370,0.325833812899
1970-01-01 00:00:54.380,0.288332293311
1970-01-01 00:00:54.390,-0.0706812412002
1970-01-01 00:00:54.400,0.408695933667
1970-01-01 00:00:54.410,0.25467450207
1970-01-01 00:00:54.420,0.375394418972
1970-01-01 00:00:54.430,0.204076614367
1970-01-01 00:00:54.440,0.336016783056
1970-01-01 00:00:54.450,0.583374347516
1970-01-01 00:00:54.460,0.514409395085
1970-01-01 00:00:54.470,0.581900287798
1970-01-01 00:00:54.480,0.594763002146
1970-01-01 00:00:54.490,0.693836810737
1970-01-01 00:00:54.500,0.583556389368
1970-01-01 00:00:54.510,0.687450202216
1970-01-01 00:00:54.520,0.621016356568
1970-01-01 00:00:54.530,0.820207353585
1970-01-01 00:00:54.540,0.822783119419
1970-01-01 00:00:54.550,0.874938069122
1970-01-01 00:00:54.560,0.734515524359
1970-01-01 00:00:54.570,1.04055729273
1970-01-01 00:00:54.580,0.848584995461
1970-01-01 00:00:54.590,0.853093131252
1970-01-01 00:00:54.600,1.06006720007
1970-01-01 00:00:54.610,0.970300188943
1970-01-01 00:00:54.620,1.09545093875
1970-01-01 00:00:54.630,1.25249237829
1970-01-01 00:00:54.640,1.07523716366
1970-01-01 00:00:54.650,1.22807642381
1970-01-01 00:00:54.660,1.22390321052
1970-01-01 00:00:54.670,1.28423596284
1970-01-01 00:00:54.680,1.33595991835
1970-01-01 00:00:54.690,1.35087813669
1970-01-01 00:00:54.700,1.24343227628
1970-01-01 00:00:54.710,1.38029059754
1970-01-01 00:00:54.720,1.47696699718
1970-01-01 00:00:54.730,1.67049198383
1970-01-01 00:00:54.740,1.46514716079
1970-01-01 00:00:54.750,1.64369805944
1970-01-01 00:00:54.760,1.60227348999
1970-01-01 00:00:54.770,1.80294028772
1970-01-01 00:00:54.780,1.77557527805
1970-01-01 00:00:54.790,1.80326877734
1970-01-01 00:00:54.800,1.78172849242
1970-01-01 00:00:54.810,1.81462291196
1970-01-01 00:00:54.820,1.79166535429
1970-01-01 00:00:54.830,1.65461065936
1970-01-01 00:00:54.840,1.84460046549
1970-01-01 00:00:54.850,1.97589462985
1970-01-01 00:00:54.860,1.9011854624
1970-01-01 00:00:54.870,1.72193846253
1970-01-01 00:00:54.880,2.0528784788
1970-01-01 00:00:54.890,1.97049489388
1970-01-01 00:00:54.900,2.11810957534
1970-01-01 00:00:54.910,1.86407004421
1970-01-01 00:00:54.920,1.7940422189
1970-01-01 00:00:54.930,2.07592418704
1970-01-01 00:00:54.940,2.01164938287
1970-01-01 00:00:54.950,2.29675298037
1970-01-01 00:00:54.960,1.81715021642
1970-01-01 00:00:54.970,1.90925036619
1970-01-01 00:00:54.980,1.94977535534
1970-01-01 00:00:54.990,2.18081215474
1970-01-01 00:00:55.000,2.0563941987
1970-01-01 00:00:55.010,1.76920586891
1970-01-01 00:00:55.020,1.98991527026
1970-01-01 00:00:55.030,2.00061633038
1970-01-01 00:00:55.040,1.87204186621
1970-01-01 00:00:55.050,1.84637578945
1970-01-01 00:00:55.060,1.90264101832
1970-01-01 00:00:55.070,1.89450054476
1970-01-01 00:00:55.080,2.01540463938
1970-01-01 00:00:55.090,1.8498135316
1970-01-01 00:00:55.100,1.84571223312
1970-01-01 00:00:55.110,1.95444481254
1970-01-01 00:00:55.120,1.84207050877
1970-01-01 00:00:55.130,1.82227275844
1970-01-01 00:00:55.140,1.65991207751
1970-01-01 00:00:55.150,1.70273378883
1970-01-01 00:00:55.160,1.73811939673
1970-01-01 00:00:55.170,1.56264588429
1970-01-01 00:00:55.180,1.72815776077
1970-01-01 00:00:55.190,1.49497761818
1970-01-01 00:00:55.200,1.403246865
1970-01-01 00:00:55.210,1.57860202215
1970-01-01 00:00:55.220,1.35768408075
1970-01-01 00:00:55.230,1.57540841883
1970-01-01 00:00:55.240,1.33519834021
1970-01-01 00:00:55.250,1.46469145775
1970-01-01 00:00:55.260,1.46973327752
1970-01-01 00:00:55.270,1.10503063685
1970-01-01 00:00:55.280,1.1862683302
1970-01-01 00:00:55.290,1.19286442786
1970-01-01 00:00:55.300,1.11587710767
1970-01-01 00:00:55.310,1.0888171248
1970-01-01 00:00:55.320,0.891748951152
1970-01-01 00:00:55.330,1.04804667732
1970-01-01 00:00:55.340,0.837959474283
1970-01-01 00:00:55.350,1.23750337078
1970-01-01 00:00:55.360,0.914960004387
1970-01-01 00:00:55.370,0.8135232681
1970-01-01 00:00:55.380,0.947015444382
1970-01-01 00:00:55.390,0.902084954448
1970-01-01 00:00:55.400,0.886258167628
1970-01-01 00:00:55.410,0.629975009515
1970-01-01 00:00:55.420,0.600441710463
1970-01-01 00:00:55.430,0.680552440132
1970-01-01 00:00:55.440,0.630152714595
1970-01-01 00:00:55.450,0.367132321145
1970-01-01 00:00:55.460,0.708838643385
1970-01-01 00:00:55.470,0.469538261517
1970-01-01 00:00:55.480,0.378331963828
1970-01-01 00:00:55.490,0.451249970676
1970-01-01 00:00:55.500,0.258841493791
1970-01-01 00:00:55.510,0.494035154253
1970-01-01 00:00:55.520,0.355235083444
1970-01-01 00:00:55.530,0.188720764333
1970-01-01 00:00:55.540,0.478603226531
1970-01-01 00:00:55.550,0.332687285142
1970-01-01 00:00:55.560,0.398351147993
1970-01-01 00:00:55.570,0.315052525276
1970-01-01 00:00:55.580,0.18816222523
1970-01-01 00:00:55.590,0.178931429121
1970-01-01 00:00:55.600,0.244242187647
1970-01-01 00:00:55.610,0.105752942361
1970-01-01 00:00:55.620,0.175005976922
1970-01-01 00:00:55.630,0.452548609873
1970-01-01 00:00:55.640,0.0116802495285
1970-01-01 00:00:55.650,0.237345148861
1970-01-01 00:00:55.660,0.179118702741
1970-01-01 00:00:55.670,0.126812764777
1970-01-01 00:00:55.680,0.0834828571423
1970-01-01 00:00:55.690,0.100836738496
1970-01-01 00:00:55.700,0.116911794201
1970-01-01 00:00:55.710,0.29442823702
1970-01-01 00:00:55.720,0.100135273604
1970-01-01 00:00:55.730,0.100008285009
1970-01-01 00:00:55.740,0.172344272401
1970-01-01 00:00:55.750,-0.0483745406579
1970-01-01 00:00:55.760,0.11786168167
1970-01-01 00:00:55.770,0.226079106864
1970-01-01 00:00:55.780,0.185826941933
1970-01-01 00:00:55.790,0.13750736757
1970-01-01 00:00:55.800,0.0820307050368
1970-01-01 00:00:55.810,0.0962970537894
1970-01-01 00:00:55.820,0.058192013647
1970-01-01 00:00:55.830,0.00326697611808
1970-01-01 00:00:55.840,0.133259526182
1970-01-01 00:00:55.850,0.0547259153213
1970-01-01 00:00:55.860,-0.0269491733115
1970-01-01 00:00:55.870,0.255168576083
1970-01-01 00:00:55.880,-0.108907014092
1970-01-01 00:00:55.890,0.232695958739
1970-01-01 00:00:55.900,0.0918592771585
1970-01-01 00:00:55.910,0.0382130801226
1970-01-01 00:00:55.920,0.151856618178
1970-01-01 00:00:55.930,-0.0372556217407
1970-01-01 00:00:55.940,-0.0587761948747
1970-01-01 00:00:55.950,-0.0725714754535
1970-01-01 00:00:55.960,-0.165529506541
1970-01-01 00:00:55.970,-0.105485087116
1970-01-01 00:00:55.980,-0.118309547271
1970-01-01 00:00:55.990,-0.0192161934193
1970-01-01 00:00:56.000,0.000437009944623
1970-01-01 00:00:56.010,0.0331356851864
1970-01-01 00:00:56.020,0.181991989387
1970-01-01 00:00:56.030,-0.0492814155063
1970-01-01 00:00:56.040,0.0536953609537
1970-01-01 00:00:56.050,0.0191588909204
1970-01-01 00:00:56.060,0.105554344842
1970-01-01 00:00:56.070,0.0757185229594
1970-01-01 00:00:56.080,-0.0444472566312
1970-01-01 00:00:56.090,-0.122628603784
1970-01-01 00:00:56.100,-0.0308075023281
1970-01-01 00:00:56.110,-0.0647228955992
1970-01-01 00:00:56.120,0.119615317942
1970-01-01 00:00:56.130,-0.0555104050098
1970-01-01 00:00:56.140,-0.0152665394346
1970-01-01 00:00:56.150,0.0805248230303
1970-01-01 00:00:56.160,-0.156967510971
1970-01-01 00:00:56.170,-0.0790804480863
1970-01-01 00:00:56.180,0.0338878549084
1970-01-01 00:00:56.190,-0.0387231727623
1970-01-01 00:00:56.200,0.0319479587205
1970-01-01 00:00:56.210,0.00963948988598
1970-01-01 00:00:56.220,-0.0415366138972
1970-01-01 00:00:56.230,-0.0698564802859
1970-01-01 00:00:56.240,0.00208437388438
1970-01-01 00:00:56.250,-0.0358167378895
1970-01-01 00:00:56.260,0.00204484715234
1970-01-01 00:00:56.270,-0.0286143219306
1970-01-01 00:00:56.280,-0.0390242080369
1970-01-01 00:00:56.290,0.097479705957
1970-01-01 00:00:56.300,-0.0425917831823
1970-01-01 00:00:56.310,0.0605611144847
1970-01-01 00:00:56.320,0.0810460902567
1970-01-01 00:00:56.330,0.209793006431
1970-01-01 00:00:56.340,0.0951859763406
1970-01-01 00:00:56.350,0.169216711475
1970-01-01 00:00:56.360,0.152223873727
1970-01-01 00:00:56.370,0.141147088799
1970-01-01 00:00:56.380,0.0885601897521
1970-01-01 00:00:56.390,0.0436559817644
1970-01-01 00:00:56.400,0.0583885454043
1970-01-01 00:00:56.410,-0.0695179678451
1970-01-01 00:00:56.420,0.162164143417
1970-01-01 00:00:56.430,0.0280106805147
1970-01-01 00:00:56.440,0.0849130364002
1970-01-01 00:00:56.450,0.0461914561183
1970-01-01 00:00:56.460,0.0275365014872
1970-01-01 00:00:56.470,0.018452455733
1970-01-01 00:00:56.480,-0.00975272423035
1970-01-01 00:00:56.490,-0.176980220882
1970-01-01 00:00:56.500,-0.0320714302452
1970-01-01 00:00:56.510,0.212798264366
1970-01-01 00:00:56.520,0.0530686011372
1970-01-01 00:00:56.530,0.0125036613887
1970-01-01 00:00:56.540,0.0656515629761
1970-01-01 00:00:56.550,0.0528343853559
1970-01-01 00:00:56.560,0.158765684662
1970-01-01 00:00:56.570,-0.130880337128
1970-01-01 00:00:56.580,0.0291599295597
1970-01-01 00:00:56.590,-0.211957427648
1970-01-01 00:00:56.600,-0.00913157097287
1970-01-01 00:00:56.610,0.0975675262777
1970-01-01 00:00:56.620,0.244840259657
1970-01-01 00:00:56.630,0.179314900042
1970-01-01 00:00:56.640,-0.0146779423708
1970-01-01 00:00:56.650,0.127896481624
1970-01-01 00:00:56.660,0.0377486821373
1970-01-01 00:00:56.670,0.0631518281663
1970-01-01 00:00:56.680,-0.0332655215238
1970-01-01 00:00:56.690,0.0267631059043
1970-01-01 00:00:56.700,-0.0788098718596
1970-01-01 00:00:56.710,-0.0777038647767
1970-01-01 00:00:56.720,-0.0528812864081
1970-01-01 00:00:56.730,0.032891349601
1970-01-01 00:00:56.740,0.14947347881
1970-01-01 00:00:56.750,0.0902237553374
1970-01-01 00:00:56.760,-0.111613914042
1970-01-01 00:00:56.770,-0.0530239042336
1970-01-01 00:00:56.780,0.00431450547412
1970-01-01 00:00:56.790,0.319041896846
1970-01-01 00:00:56.800,0.159841260738
1970-01-01 00:00:56.810,0.00458257465054
1970-01-01 00:00:56.820,-0.162997193115
1970-01-01 00:00:56.830,-0.0238481873863
1970-01-01 00:00:56.840,0.109075885953
1970-01-01 00:00:56.850,0.150747918421
1970-01-01 00:00:56.860,-0.0464640363207
1970-01-01 00:00:56.870,-0.151978937063
1970-01-01 00:00:56.880,-0.105847617087
1970-01-01 00:00:56.890,-0.123704487157
1970-01-01 00:00:56.900,-0.026150298466
1970-01-01 00:00:56.910,-0.10605454057
1970-01-01 00:00:56.920,0.100244163118
1970-01-01 00:00:56.930,0.11266629338
1970-01-01 00:00:56.940,-0.198413298453
1970-01-01 00:00:56.950,-0.097286047557
1970-01-01 00:00:56.960,0.0115169559357
1970-01-01 00:00:56.970,0.0736480268529
1970-01-01 00:00:56.980,0.103054271862
1970-01-01 00:00:56.990,0.0772198542195
1970-01-01 00:00:57.000,-0.0613770936497
1970-01-01 00:00:57.010,-0.000242305957983
1970-01-01 00:00:57.020,-0.0148302266355
1970-01-01 00:00:57.030,-0.0965994334843
1970-01-01 00:00:57.040,0.187569024413
1970-01-01 00:00:57.050,0.153740841497
1970-01-01 00:00:57.060,0.142140943841
1970-01-01 00:00:57.070,-0.127584380166
1970-01-01 00:00:57.080,-0.00389706943613
1970-01-01 00:00:57.090,0.193458467515
1970-01-01 00:00:57.100,-1.10323445131
1970-01-01 00:00:57.110,0.0991127125695
1970-01-01 00:00:57.120,0.1015538824
1970-01-01 00:00:57.130,-0.200122021556
1970-01-01 00:00:57.140,0.0579931907208
1970-01-01 00:00:57.150,-0.0303372281353
1970-01-01 00:00:57.160,-0.0342280749404
1970-01-01 00:00:57.170,0.0678019716703
1970-01-01 00:00:57.180,0.0329848483153
1970-01-01 00:00:57.190,0.130943072783
1970-01-01 00:00:57.200,-0.0710694450927
1970-01-01 00:00:57.210,-0.119537639128
1970-01-01 00:00:57.220,0.0638653549085
1970-01-01 00:00:57.230,0.179309649176
1970-01-01 00:00:57.240,-0.100294007485
1970-01-01 00:00:57.250,0.20235061742
1970-01-01 00:00:57.260,-0.0345246507318
1970-01-01 00:00:57.270,0.00307119912445
1970-01-01 00:00:57.280,-0.0448050225738
1970-01-01 00:00:57.290,0.136456128063
1970-01-01 00:00:57.300,-0.0539829130182
1970-01-01 00:00:57.310,0.103299072088
1970-01-01 00:00:57.320,0.153023602488
1970-01-01 00:00:57.330,-0.00843926395139
1970-01-01 00:00:57.340,0.0387068197486
1970-01-01 00:00:57.350,-0.00125163711191
1970-01-01 00:00:57.360,0.143643270933
1970-01-01 00:00:57.370,0.256334219298
1970-01-01 00:00:57.380,0.100570703326
1970-01-01 00:00:57.390,0.0835010721522
1970-01-01 00:00:57.400,0.0169318963257
1970-01-01 00:00:57.410,0.0318906649462
1970-01-01 00:00:57.420,0.105994183638
1970-01-01 00:00:57.430,0.0154286613166
1970-01-01 00:00:57.440,0.240358608059
1970-01-01 00:00:57.450,0.135667241348
1970-01-01 00:00:57.460,0.120909429839
1970-01-01 00:00:57.470,0.28635902071
1970-01-01 00:00:57.480,0.2838920003
1970-01-01 00:00:57.490,0.211611131138
1970-01-01 00:00:57.500,0.224461129193
1970-01-01 00:00:57.510,0.260115199691
1970-01-01 00:00:57.520,0.184599857694
1970-01-01 00:00:57.530,0.29074839436
1970-01-01 00:00:57.540,0.243762657623
1970-01-01 00:00:57.550,0.176054861276
1970-01-01 00:00:57.560,0.475516652991
1970-01-01 00:00:57.570,0.420414077393
1970-01-01 00:00:57.580,0.343078168087
1970-01-01 00:00:57.590,0.262587262485
1970-01-01 00:00:57.600,0.615224043446
1970-01-01 00:00:57.610,0.345232174837
1970-01-01 00:00:57.620,0.341830078993
1970-01-01 00:00:57.630,0.279190659743
1970-01-01 00:00:57.640,0.58270966425
1970-01-01 00:00:57.650,0.479174853902
1970-01-01 00:00:57.660,0.412467256408
1970-01-01 00:00:57.670,0.462198930481
1970-01-01 00:00:57.680,0.622921195169
1970-01-01 00:00:57.690,0.636366875823
1970-01-01 00:00:57.700,0.780346681383
1970-01-01 00:00:57.710,0.599017598031
1970-01-01 00:00:57.720,0.604027454522
1970-01-01 00:00:57.730,0.695832128785
1970-01-01 00:00:57.740,0.631024626862
1970-01-01 00:00:57.750,0.889257209134
1970-01-01 00:00:57.760,0.740534230172
1970-01-01 00:00:57.770,0.731768860647
1970-01-01 00:00:57.780,0.73279916183
1970-01-01 00:00:57.790,0.900365749434
1970-01-01 00:00:57.800,0.821895734603
1970-01-01 00:00:57.810,0.842760295943
1970-01-01 00:00:57.820,0.800136255232
1970-01-01 00:00:57.830,0.973278037962
1970-01-01 00:00:57.840,0.811332020122
1970-01-01 00:00:57.850,1.23900955433
1970-01-01 00:00:57.860,0.906393474369
1970-01-01 00:00:57.870,1.03098035585
1970-01-01 00:00:57.880,1.26436086775
1970-01-01 00:00:57.890,0.922810892443
1970-01-01 00:00:57.900,1.16221254095
1970-01-01 00:00:57.910,1.16973224273
1970-01-01 00:00:57.920,1.2419590967
1970-01-01 00:00:57.930,0.970342025545
1970-01-01 00:00:57.940,1.20554875459
1970-01-01 00:00:57.950,1.32042004561
1970-01-01 00:00:57.960,1.07211466077
1970-01-01 00:00:57.970,1.34171359224
1970-01-01 00:00:57.980,1.17004662484
1970-01-01 00:00:57.990,1.49304242424
1970-01-01 00:00:58.000,1.40840732058
1970-01-01 00:00:58.010,1.41545918063
1970-01-01 00:00:58.020,1.44425987844
1970-01-01 00:00:58.030,1.29739004108
1970-01-01 00:00:58.040,1.29578244958
1970-01-01 00:00:58.050,1.53704154633
1970-01-01 00:00:58.060,1.46441304024
1970-01-01 00:00:58.070,1.46190533889
1970-01-01 00:00:58.080,1.54075585332
1970-01-01 00:00:58.090,1.35455917485
1970-01-01 00:00:58.100,1.41226962844
1970-01-01 00:00:58.110,1.35306707325
1970-01-01 00:00:58.120,1.47482870768
1970-01-01 00:00:58.130,1.30340609966
1970-01-01 00:00:58.140,1.45370058433
1970-01-01 00:00:58.150,1.39064967445
1970-01-01 00:00:58.160,1.37733641094
1970-01-01 00:00:58.170,1.48240387069
1970-01-01 00:00:58.180,1.50028220091
1970-01-01 00:00:58.190,1.30402446304
1970-01-01 00:00:58.200,1.126037748
